timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 16:25:01,ก1575,pickup,0,0
2024-04-28 16:25:01,,bus,0,0
2024-04-28 16:25:01,,other,0,0
2024-04-28 16:30:01,กกก2555,van,0,0
2024-04-28 02:15:01,,sedan,0,0
2024-04-28 02:20:01,ฌก5115,other,0,0
2024-04-28 02:20:01,บ2425,taxi,0,0
2024-04-28 02:20:01,1ขท6374,motorbike,0,0
2024-04-28 03:35:01,บ11738,bus,7,0
2024-04-28 03:55:01,ฮง6151,pickup,0,1
2024-04-28 04:00:01,สก407,tuktuk,1,0
2024-04-28 04:20:01,สก2765,motorbike,0,0
2024-04-28 04:35:01,321697,van,0,0
2024-04-28 04:35:01,302564,bus,13,2
2024-04-28 04:40:01,860238,pickup,12,2
2024-04-28 04:45:01,,,1,0
2024-04-28 05:00:01,343633,bus,0,0
2024-04-28 05:30:01,333115,bus,16,5
2024-04-28 05:40:01,339819,truck,6,2
2024-04-28 05:40:01,345520,bus,3,0
2024-04-28 05:40:01,327722,bus,1,1
2024-04-28 05:45:01,302832,van,0,0
2024-04-28 05:50:01,นข1919,pickup,8,2
2024-04-28 05:55:01,ฮภ4152,bus,3,0
2024-04-28 06:15:01,,,0,0
2024-04-28 06:25:01,338419,van,1,0
2024-04-28 06:25:01,1นข9532,pickup,1,0
2024-04-28 06:25:01,337348,sedan,0,0
2024-04-28 06:30:01,344992,other,5,1
2024-04-28 06:35:01,344019,pickup,5,1
2024-04-28 06:45:01,339792,bus,1,0
2024-04-28 06:45:01,,truck,0,0
2024-04-28 06:55:01,301427,other,0,0
2024-04-28 06:55:01,6กษ631,pickup,0,0
2024-04-28 07:00:01,,,0,0
2024-04-28 07:05:01,321697,van,0,1
2024-04-28 07:10:01,,pickup,0,0
2024-04-28 07:10:01,ฮย8038,pickup,7,1
2024-04-28 07:15:01,นจ2814,pickup,0,0
2024-04-28 07:15:01,302832,pickup,0,0
2024-04-28 07:15:01,นข1919,pickup,0,5
2024-04-28 07:15:01,สก2542,tuktuk,2,0
2024-04-28 07:30:01,338415,van,5,4
2024-04-28 07:45:01,,truck,0,0
2024-04-28 07:45:01,,other,0,0
2024-04-28 07:55:01,320211,bus,0,0
2024-04-28 08:00:01,,,10,4
2024-04-28 08:00:01,,,0,0
2024-04-28 08:10:01,,truck,2,0
2024-04-28 08:10:01,338313,pickup,0,0
2024-04-28 08:15:01,ส4876,motorbike,0,0
2024-04-28 08:15:01,337457,bus,1,0
2024-04-28 08:20:01,344316,pickup,20,6
2024-04-28 08:20:01,332185,pickup,0,0
2024-04-28 08:20:01,345251,bus,0,0
2024-04-28 08:25:01,,other,1,1
2024-04-28 08:30:01,344280,pickup,0,0
2024-04-28 08:40:01,,,1,1
2024-04-28 08:40:01,,,1,0
2024-04-28 08:40:01,,,2,0
2024-04-28 08:45:01,สก5815,other,1,1
2024-04-28 08:45:01,สก5815,other,0,0
2024-04-28 08:45:01,302422,bus,0,0
2024-04-28 08:45:01,สก5471,truck,1,1
2024-04-28 08:50:01,,,2,0
2024-04-28 08:55:01,343108,pickup,0,0
2024-04-28 08:55:01,360812,pickup,0,0
2024-04-28 08:55:01,ฮก6361,van,0,0
2024-04-28 08:55:01,ฮน6381,bus,15,1
2024-04-28 09:05:01,6กก352,other,0,0
2024-04-28 09:10:01,ฮน9032,pickup,0,1
2024-04-28 09:15:01,ฮค9136,van,34,4
2024-04-28 09:20:01,1นฆ5943,pickup,0,0
2024-04-28 09:20:01,ฮม5219,pickup,0,0
2024-04-28 09:20:01,ทฬ1839,pickup,0,0
2024-04-28 09:25:01,ฮล6548,pickup,0,1
2024-04-28 09:25:01,5ฆ6581,truck,0,0
2024-04-28 09:35:01,สก5815,motorbike,0,0
2024-04-28 09:40:01,337348,van,0,0
2024-04-28 09:45:01,ธพ1972,pickup,2,2
2024-04-28 09:55:01,,,12,1
2024-04-28 09:55:01,,,1,0
2024-04-28 10:25:01,,,1,0
2024-04-28 10:25:01,,,1,3
2024-04-28 10:30:01,,,0,0
2024-04-28 10:30:01,,,1,0
2024-04-28 10:40:01,333307,pickup,2,1
2024-04-28 10:40:01,สก2914,motorbike,0,0
2024-04-28 11:10:01,304272,bus,0,2
2024-04-28 11:10:01,330189,sedan,0,0
2024-04-28 11:15:01,ฮน9032,pickup,0,0
2024-04-28 11:25:01,ฮพ3819,pickup,4,2
2024-04-28 11:15:01,,hatchback,0,0
2024-04-28 11:20:01,4ขฬ5110,pickup,1,0
2024-04-28 11:20:01,ฮน6381,motorbike,0,5
2024-04-28 11:25:01,ฮพ1972,other,0,1
2024-04-28 11:30:01,ฮค9136,pickup,3,8
2024-04-28 11:30:01,,pickup,0,0
2024-04-28 11:30:01,337339,sedan,0,0
2024-04-28 11:40:01,330266,sedan,0,0
2024-04-28 11:40:01,สก662,tuktuk,0,0
2024-04-28 11:50:01,ฆก0551,van,6,0
2024-04-28 11:55:02,ร8896,pickup,13,2
2024-04-28 12:10:01,,motorbike,0,0
2024-04-28 12:25:01,1นว4201,pickup,6,3
2024-04-28 12:25:01,,motorbike,0,2
2024-04-28 12:25:01,สก3444,tuktuk,1,0
2024-04-28 12:30:01,,suv,0,0
2024-04-28 12:40:01,,,0,0
2024-04-28 12:40:01,,,0,0
2024-04-28 12:45:01,333307,sedan,1,0
2024-04-28 12:55:01,1นข4005,sedan,1,0
2024-04-28 13:15:01,ฎธ7437,pickup,1,0
2024-04-28 13:25:01,,,6,1
2024-04-28 13:25:01,,,5,0
2024-04-28 13:30:01,,,4,0
2024-04-28 13:30:01,,,0,3
2024-04-28 13:30:01,,,0,0
2024-04-28 13:30:01,,,0,0
2024-04-28 13:30:01,,,0,1
2024-04-28 13:30:01,,,0,0
2024-04-28 13:30:01,,,0,0
2024-04-28 13:30:01,,,0,1
2024-04-28 13:35:01,,,0,0
2024-04-28 13:35:01,,,0,0
2024-04-28 13:35:01,,,0,0
2024-04-28 13:35:01,,,0,0
2024-04-28 13:40:01,102072,pickup,0,0
2024-04-28 13:40:01,ทฎ255,pickup,1,0
2024-04-28 13:45:01,1มค6427,taxi,6,3
2024-04-28 14:20:01,32115,pickup,0,0
2024-04-28 14:25:01,,,0,0
2024-04-28 14:25:01,,,2,2
2024-04-28 14:25:01,,,3,3
2024-04-28 14:30:01,1มก4960,taxi,0,0
2024-04-28 14:40:01,ทฬ7855,hatchback,2,2
2024-04-28 14:40:01,มฎ3237,pickup,0,1
2024-04-28 14:40:01,1มค2745,taxi,0,0
2024-04-28 14:40:01,1มก9772,hatchback,0,1
2024-04-28 14:45:01,3ก5954,bus,0,3
2024-04-28 15:00:01,2ก2255,taxi,0,2
2024-04-28 15:15:01,,sedan,3,13
2024-04-28 15:20:01,,pickup,0,0
2024-04-28 15:20:01,,motorbike,0,0
2024-04-28 15:30:01,,taxi,0,0
2024-04-28 15:55:01,,pickup,0,0
2024-04-28 16:00:01,,sedan,0,0
2024-04-28 16:05:01,3ก9917,pickup,0,1
2024-04-28 16:25:01,4ธ2275,other,0,0
2024-04-28 16:30:01,,bus,0,0
