travel_distance,lifetime,ymin,_id,xmin,id,xmax,image_name,camera,travel_displacement,timestamp,count_id,travel_trajectory,frame_no,original_video_name,ymax,tracking_id,parent_image_name,timestamp_precise,true_video_name,full_image_names,video_name
2131.509105417471,10.996999979019165,16,662e56428d1d64541a525bc0,2019,526g0_mbk-14-11_1714308301_1714308450_1206,2160,,mbk-14-11,1910.1185624941243,2024-04-28 12:45:01,526g0,192.57071843280062,1206,mbk-14-11_1714308301.mp4,323,526,,2024-04-28 12:47:30.843000,mbk-14-11_1714308301.mp4,[],mbk-14-11_1714308301.mp4
1724.1169411017129,4.119000196456909,213,662e5c998d1d64541a9aa913,1224,1294g0_mbk-14-14_1714308001_1714308281_2252,1538,,mbk-14-14,1515.8164758017522,2024-04-28 12:40:01,1294g0,51.71349390735707,2252,mbk-14-14_1714308001.mp4,789,1294,,2024-04-28 12:44:41.566000,mbk-14-14_1714308001.mp4,[],mbk-14-14_1714308001.mp4
2263.7948757296585,6.878000020980835,259,662e5a598d1d64541a81d856,1213,1494g0_mbk-14-13_1714308001_1714308162_1301,1494,,mbk-14-13,1873.9602891964093,2024-04-28 12:40:01,1494g0,174.9449608324916,1301,mbk-14-13_1714308001.mp4,695,1494,,2024-04-28 12:42:42.720000,mbk-14-13_1714308001.mp4,[],mbk-14-13_1714308001.mp4
2567.5369195908083,6.877000093460083,348,662e5a598d1d64541a81d85c,1117,1497g0_mbk-14-13_1714308001_1714308164_1314,1433,,mbk-14-13,2038.7095844593166,2024-04-28 12:40:01,1497g0,167.86386749765038,1314,mbk-14-13_1714308001.mp4,943,1497,,2024-04-28 12:42:44.360000,mbk-14-13_1714308001.mp4,[],mbk-14-13_1714308001.mp4
633.5387236767824,57.46399998664856,0,662e58718d1d64541a6cc056,2067,1125g0_mbk-14-12_1714308001_1714308105_840,2142,,mbk-14-12,185.5827202225111,2024-04-28 12:40:01,1125g0,192.0190024545445,840,mbk-14-12_1714308001.mp4,110,1125,,2024-04-28 12:41:45.096000,mbk-14-12_1714308001.mp4,[],mbk-14-12_1714308001.mp4
634.5420791483523,45.867999792099,2,662e58718d1d64541a6cc05b,2049,1150g0_mbk-14-12_1714308001_1714308164_1314,2156,,mbk-14-12,218.13510050549675,2024-04-28 12:40:01,1150g0,188.9566356079119,1314,mbk-14-12_1714308001.mp4,222,1150,,2024-04-28 12:42:44.360000,mbk-14-12_1714308001.mp4,[],mbk-14-12_1714308001.mp4
315.4447787032442,6.878000020980835,0,662e58718d1d64541a6cc05f,2051,1180g0_mbk-14-12_1714308001_1714308176_1414,2154,,mbk-14-12,126.4800308384217,2024-04-28 12:40:01,1180g0,179.4694986833262,1414,mbk-14-12_1714308001.mp4,227,1180,,2024-04-28 12:42:56.836000,mbk-14-12_1714308001.mp4,[],mbk-14-12_1714308001.mp4
4066.7718076359793,24.39299988746643,0,662e58718d1d64541a6cc064,2030,1200g0_mbk-14-12_1714308001_1714308239_1915,2161,,mbk-14-12,151.37070183287346,2024-04-28 12:40:01,1200g0,171.99527114270717,1915,mbk-14-12_1714308001.mp4,227,1200,,2024-04-28 12:43:59.459000,mbk-14-12_1714308001.mp4,[],mbk-14-12_1714308001.mp4
1057.01933477516,11.476999998092651,0,662e56208d1d64541a50d947,2059,468g0_mbk-14-11_1714308001_1714308171_1369,2150,,mbk-14-11,823.523340502213,2024-04-28 12:40:01,468g0,186.28620704500716,1369,mbk-14-11_1714308001.mp4,203,468,,2024-04-28 12:42:51.197000,mbk-14-11_1714308001.mp4,[],mbk-14-11_1714308001.mp4
2365.2994796667767,10.996999979019165,2,662e5c888d1d64541a99f104,1852,1127g0_mbk-14-14_1714307701_1714307735_287,2042,,mbk-14-14,2163.7918661681833,2024-04-28 12:35:01,1127g0,187.713492853427,287,mbk-14-14_1714307701.mp4,416,1127,,2024-04-28 12:35:35.996000,mbk-14-14_1714307701.mp4,[],mbk-14-14_1714307701.mp4
875.16629464425,7.398000001907349,0,662e5a2c8d1d64541a7f7578,2087,1340g0_mbk-14-13_1714307701_1714307736_293,2161,,mbk-14-13,818.2064721671089,2024-04-28 12:35:01,1340g0,177.4570161520722,293,mbk-14-13_1714307701.mp4,86,1340,,2024-04-28 12:35:36.755000,mbk-14-13_1714307701.mp4,[],mbk-14-13_1714307701.mp4
1050.079355492109,3.999000072479248,311,662e5c8e8d1d64541a9a50f0,1407,1024g0_mbk-14-14_1714307401_1714307510_881,1690,,mbk-14-14,736.9502168233134,2024-04-28 12:30:01,1024g0,198.14703275636492,881,mbk-14-14_1714307401.mp4,716,1024,,2024-04-28 12:31:50.094000,mbk-14-14_1714307401.mp4,[],mbk-14-14_1714307401.mp4
2128.3404291329257,3.5189998149871826,142,662e5c8e8d1d64541a9a50f7,1561,1054g0_mbk-14-14_1714307401_1714307543_1148,1833,,mbk-14-14,1702.25296214702,2024-04-28 12:30:01,1054g0,33.864982546829054,1148,mbk-14-14_1714307401.mp4,594,1054,,2024-04-28 12:32:23.445000,mbk-14-14_1714307401.mp4,[],mbk-14-14_1714307401.mp4
1959.0726943201366,8.118000030517578,433,662e5c8e8d1d64541a9a50fb,297,1083g0_mbk-14-14_1714307401_1714307608_1668,629,,mbk-14-14,1601.8687538766571,2024-04-28 12:30:01,1083g0,53.74165858550797,1668,mbk-14-14_1714307401.mp4,1058,1083,,2024-04-28 12:33:28.427000,mbk-14-14_1714307401.mp4,[],mbk-14-14_1714307401.mp4
1802.274904334922,7.398000001907349,585,662e5c8e8d1d64541a9a5100,262,1084g0_mbk-14-14_1714307401_1714307608_1669,437,,mbk-14-14,1367.649579129886,2024-04-28 12:30:01,1084g0,48.2279373961438,1669,mbk-14-14_1714307401.mp4,1128,1084,,2024-04-28 12:33:28.547000,mbk-14-14_1714307401.mp4,[],mbk-14-14_1714307401.mp4
2421.4273071167513,8.757999897003174,283,662e5c8e8d1d64541a9a5107,1030,1110g0_mbk-14-14_1714307401_1714307674_2200,1400,,mbk-14-14,2258.9576240733873,2024-04-28 12:30:01,1110g0,33.475878693785,2200,mbk-14-14_1714307401.mp4,950,1110,,2024-04-28 12:34:34.928000,mbk-14-14_1714307401.mp4,[],mbk-14-14_1714307401.mp4
1619.7434482892115,5.998000144958496,398,662e5c8e8d1d64541a9a5106,273,1085g0_mbk-14-14_1714307401_1714307609_1677,573,,mbk-14-14,1274.0505393144697,2024-04-28 12:30:01,1085g0,60.7254417525284,1677,mbk-14-14_1714307401.mp4,1004,1085,,2024-04-28 12:33:29.547000,mbk-14-14_1714307401.mp4,[],mbk-14-14_1714307401.mp4
180.55802278673292,1.7190001010894775,0,662e5a1d8d1d64541a7e9b14,2105,1174g0_mbk-14-13_1714307401_1714307443_351,2166,,mbk-14-13,178.75473384472437,2024-04-28 12:30:01,1174g0,201.52260010790707,351,mbk-14-13_1714307401.mp4,84,1174,,2024-04-28 12:30:43.993000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
2917.8748870240506,12.155999898910522,971,662e5a1d8d1d64541a7e9b19,229,1188g0_mbk-14-13_1714307401_1714307485_682,468,,mbk-14-13,2339.1342836411854,2024-04-28 12:30:01,1188g0,207.36041842829113,682,mbk-14-13_1714307401.mp4,1283,1188,,2024-04-28 12:31:25.341000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
309.16689257380614,6.876999855041504,0,662e5a1d8d1d64541a7e9b1d,2089,1205g0_mbk-14-13_1714307401_1714307505_846,2171,,mbk-14-13,280.43431627760725,2024-04-28 12:30:01,1205g0,183.5912590372055,846,mbk-14-13_1714307401.mp4,103,1205,,2024-04-28 12:31:45.855000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
470.34013808113997,5.519000053405762,0,662e5a1d8d1d64541a7e9b20,2068,1208g0_mbk-14-13_1714307401_1714307508_865,2173,,mbk-14-13,338.50961640768924,2024-04-28 12:30:01,1208g0,178.81063910890555,865,mbk-14-13_1714307401.mp4,201,1208,,2024-04-28 12:31:48.215000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
5653.402218349235,25.11300015449524,32,662e5a1d8d1d64541a7e9b23,2016,1219g0_mbk-14-13_1714307401_1714307537_1099,2115,,mbk-14-13,161.46211970411838,2024-04-28 12:30:01,1219g0,34.95797636447047,1099,mbk-14-13_1714307401.mp4,264,1219,,2024-04-28 12:32:17.487000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
1074.3982340837854,6.878999948501587,23,662e5a1d8d1d64541a7e9b29,1892,1286g0_mbk-14-13_1714307401_1714307607_1657,1998,,mbk-14-13,881.1144142202882,2024-04-28 12:30:01,1286g0,127.11357838609736,1657,mbk-14-13_1714307401.mp4,372,1286,,2024-04-28 12:33:27.187000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
836.5617858486077,5.239000082015991,2,662e5a1d8d1d64541a7e9b2c,1955,1287g0_mbk-14-13_1714307401_1714307607_1659,2054,,mbk-14-13,564.7114034255565,2024-04-28 12:30:01,1287g0,142.5835395354915,1659,mbk-14-13_1714307401.mp4,327,1287,,2024-04-28 12:33:27.467000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
1031.5932118518247,6.998000144958496,0,662e5a1d8d1d64541a7e9b31,1925,1288g0_mbk-14-13_1714307401_1714307608_1669,2072,,mbk-14-13,788.1485466784467,2024-04-28 12:30:01,1288g0,150.54022251410504,1669,mbk-14-13_1714307401.mp4,316,1288,,2024-04-28 12:33:28.707000,mbk-14-13_1714307401.mp4,[],mbk-14-13_1714307401.mp4
2429.986977422733,37.75,503,662e561e8d1d64541a50d0bc,323,387g0_mbk-14-11_1714307401_1714307488_705,581,,mbk-14-11,233.0882514682622,2024-04-28 12:30:01,387g0,91.15151889396375,705,mbk-14-11_1714307401.mp4,1049,387,,2024-04-28 12:31:28.221000,mbk-14-11_1714307401.mp4,[],mbk-14-11_1714307401.mp4
326.1324084487246,4.23799991607666,0,662e582c8d1d64541a69d465,2084,789g0_mbk-14-12_1714307102_1714307222_969,2145,,mbk-14-12,297.5970429691793,2024-04-28 12:25:02,789g0,181.80399511620058,969,mbk-14-12_1714307102.mp4,91,789,,2024-04-28 12:27:02.212000,mbk-14-12_1714307102.mp4,[],mbk-14-12_1714307102.mp4
594.4149918995613,7.718000173568726,25,662e582c8d1d64541a69d459,2039,733g0_mbk-14-12_1714307102_1714307148_382,2156,,mbk-14-12,462.733685432862,2024-04-28 12:25:02,733g0,175.64577893693038,382,mbk-14-12_1714307102.mp4,173,733,,2024-04-28 12:25:48.872000,mbk-14-12_1714307102.mp4,[],mbk-14-12_1714307102.mp4
653.3725333539903,5.998000144958496,0,662e582c8d1d64541a69d473,2032,797g0_mbk-14-12_1714307102_1714307231_1040,2164,,mbk-14-12,475.4739208917372,2024-04-28 12:25:02,797g0,180.56447217530695,1040,mbk-14-12_1714307102.mp4,215,797,,2024-04-28 12:27:11.089000,mbk-14-12_1714307102.mp4,[],mbk-14-12_1714307102.mp4
503.3960689194015,5.638000011444092,0,662e582c8d1d64541a69d46b,2044,796g0_mbk-14-12_1714307102_1714307230_1033,2152,,mbk-14-12,457.008039108611,2024-04-28 12:25:02,796g0,182.05588878500467,1033,mbk-14-12_1714307102.mp4,147,796,,2024-04-28 12:27:10.210000,mbk-14-12_1714307102.mp4,[],mbk-14-12_1714307102.mp4
3384.9255256818083,12.522000074386597,810,662e5c738d1d64541a993373,407,690g0_mbk-14-14_1714307101_1714307113_105,718,,mbk-14-14,271.85272024415303,2024-04-28 12:25:01,690g0,84.31396570347943,105,mbk-14-14_1714307101.mp4,1072,690,,2024-04-28 12:25:13.242000,mbk-14-14_1714307101.mp4,[],mbk-14-14_1714307101.mp4
3118.07865120201,18.994999885559082,74,662e5c738d1d64541a993376,1842,700g0_mbk-14-14_1714307101_1714307127_222,1988,,mbk-14-14,1850.3304273311383,2024-04-28 12:25:01,700g0,40.97101583127007,222,mbk-14-14_1714307101.mp4,283,700,,2024-04-28 12:25:27.878000,mbk-14-14_1714307101.mp4,[],mbk-14-14_1714307101.mp4
1370.7441930052985,3.3600001335144043,941,662e5c738d1d64541a99337d,264,778g0_mbk-14-14_1714307101_1714307203_827,369,,mbk-14-14,1093.458914886706,2024-04-28 12:25:01,778g0,65.1091451710447,827,mbk-14-14_1714307101.mp4,1107,778,,2024-04-28 12:26:43.496000,mbk-14-14_1714307101.mp4,[],mbk-14-14_1714307101.mp4
9121.204176941013,144.0789999961853,0,662e5c738d1d64541a993381,2058,818g0_mbk-14-14_1714307101_1714307378_2231,2201,,mbk-14-14,2178.7218284227956,2024-04-28 12:25:01,818g0,33.8011057193578,2231,mbk-14-14_1714307101.mp4,276,818,,2024-04-28 12:29:38.927000,mbk-14-14_1714307101.mp4,[],mbk-14-14_1714307101.mp4
2860.0096974498592,18.47499990463257,93,662e5c738d1d64541a99337a,1484,706g0_mbk-14-14_1714307101_1714307130_245,1777,,mbk-14-14,1585.7625892647432,2024-04-28 12:25:01,706g0,44.73072677853858,245,mbk-14-14_1714307101.mp4,618,706,,2024-04-28 12:25:30.757000,mbk-14-14_1714307101.mp4,[],mbk-14-14_1714307101.mp4
44.980660722423295,1.11899995803833,0,662e5c738d1d64541a993384,2304,844g0_mbk-14-14_1714307101_1714307257_1259,2376,,mbk-14-14,40.9034091697078,2024-04-28 12:25:01,844g0,103.2405199151868,1259,mbk-14-14_1714307101.mp4,149,844,,2024-04-28 12:27:37.481000,mbk-14-14_1714307101.mp4,[],mbk-14-14_1714307101.mp4
706.2888241139235,3.759000062942505,46,662e5c738d1d64541a993388,1772,969g0_mbk-14-14_1714307101_1714307382_2260,1908,,mbk-14-14,527.556246008795,2024-04-28 12:25:01,969g0,168.21614720214168,2260,mbk-14-14_1714307101.mp4,276,969,,2024-04-28 12:29:42.566000,mbk-14-14_1714307101.mp4,[],mbk-14-14_1714307101.mp4
1891.8871536783363,13.881999969482422,51,662e59ee8d1d64541a7c7df8,1431,882g0_mbk-14-13_1714307101_1714307110_86,1660,,mbk-14-13,395.60554980961433,2024-04-28 12:25:01,882g0,84.05313694602651,86,mbk-14-13_1714307101.mp4,681,882,,2024-04-28 12:25:10.882000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
164.23855528783284,2.5190000534057617,2,662e59ee8d1d64541a7c7dfc,1986,902g0_mbk-14-13_1714307101_1714307113_110,2105,,mbk-14-13,15.223795572916664,2024-04-28 12:25:01,902g0,157.38013505195957,110,mbk-14-13_1714307101.mp4,290,902,,2024-04-28 12:25:13.881000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
2324.180271402876,13.276000022888184,213,662e59ee8d1d64541a7c7dfd,1309,904g0_mbk-14-13_1714307101_1714307128_227,1541,,mbk-14-13,1521.0060936840352,2024-04-28 12:25:01,904g0,37.24045341854303,227,mbk-14-13_1714307101.mp4,644,904,,2024-04-28 12:25:28.517000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
2051.129309819293,5.718999862670898,2,662e59ee8d1d64541a7c7dff,1988,942g0_mbk-14-13_1714307101_1714307167_542,2138,,mbk-14-13,1952.0213228119833,2024-04-28 12:25:01,942g0,191.9099016460748,542,mbk-14-13_1714307101.mp4,267,942,,2024-04-28 12:26:07.866000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
1510.7618178030086,5.998000144958496,107,662e59ee8d1d64541a7c7e03,1360,956g0_mbk-14-13_1714307101_1714307200_805,1576,,mbk-14-13,1226.71105990922,2024-04-28 12:25:01,956g0,69.3159197320532,805,mbk-14-13_1714307101.mp4,726,956,,2024-04-28 12:26:40.737000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
2387.792758345568,12.877000093460083,0,662e59ee8d1d64541a7c7e10,2012,969g0_mbk-14-13_1714307101_1714307211_895,2126,,mbk-14-13,2109.5912598899827,2024-04-28 12:25:01,969g0,201.93725119953953,895,mbk-14-13_1714307101.mp4,269,969,,2024-04-28 12:26:51.974000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
2166.5073086439643,7.517999887466431,2,662e59ee8d1d64541a7c7e08,2047,959g0_mbk-14-13_1714307101_1714307201_810,2122,,mbk-14-13,1902.974446614583,2024-04-28 12:25:01,959g0,186.35966023972847,810,mbk-14-13_1714307101.mp4,250,959,,2024-04-28 12:26:41.377000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
1953.4090487713643,3.11899995803833,316,662e59ee8d1d64541a7c7e14,1194,981g0_mbk-14-13_1714307101_1714307228_1025,1496,,mbk-14-13,1673.548066364503,2024-04-28 12:25:01,981g0,194.59051324987846,1025,mbk-14-13_1714307101.mp4,882,981,,2024-04-28 12:27:08.209000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
298.030892910906,2.6410000324249268,2,662e59ee8d1d64541a7c7e2a,2094,1104g0_mbk-14-13_1714307101_1714307306_1649,2154,,mbk-14-13,291.77994989518106,2024-04-28 12:25:01,1104g0,185.52754015165615,1649,mbk-14-13_1714307101.mp4,39,1104,,2024-04-28 12:28:26.188000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
2831.856545501837,5.999000072479248,86,662e59ee8d1d64541a7c7e1c,1836,1027g0_mbk-14-13_1714307101_1714307270_1364,2047,,mbk-14-13,2147.572346106642,2024-04-28 12:25:01,1027g0,34.73862528276562,1364,mbk-14-13_1714307101.mp4,374,1027,,2024-04-28 12:27:50.598000,mbk-14-13_1714307101.mp4,[],mbk-14-13_1714307101.mp4
2468.1113813252728,10.35699987411499,0,662e5c4f8d1d64541a97ebe9,1997,546g0_mbk-14-14_1714306501_1714306673_1385,2138,,mbk-14-14,2235.0736092299708,2024-04-28 12:15:01,546g0,34.38947261599532,1385,mbk-14-14_1714306501.mp4,323,546,,2024-04-28 12:17:53.197000,mbk-14-14_1714306501.mp4,[],mbk-14-14_1714306501.mp4
3013.265535661073,14.236000061035156,2,662e5c4f8d1d64541a97ebf4,2020,584g0_mbk-14-14_1714306501_1714306733_1869,2163,,mbk-14-14,2240.116411974764,2024-04-28 12:15:01,584g0,31.729161652086923,1869,mbk-14-14_1714306501.mp4,288,584,,2024-04-28 12:18:53.700000,mbk-14-14_1714306501.mp4,[],mbk-14-14_1714306501.mp4
157.75597962494214,2.3990001678466797,0,662e5c4f8d1d64541a97ebf9,2147,590g0_mbk-14-14_1714306501_1714306734_1874,2238,,mbk-14-14,65.32800343402404,2024-04-28 12:15:01,590g0,104.53445508054025,1874,mbk-14-14_1714306501.mp4,227,590,,2024-04-28 12:18:54.300000,mbk-14-14_1714306501.mp4,[],mbk-14-14_1714306501.mp4
77.65313121999013,1.3609998226165771,857,662e5c4f8d1d64541a97ebff,372,599g0_mbk-14-14_1714306501_1714306739_1919,540,,mbk-14-14,55.634651352852046,2024-04-28 12:15:01,599g0,30.34324888423959,1919,mbk-14-14_1714306501.mp4,1159,599,,2024-04-28 12:18:59.938000,mbk-14-14_1714306501.mp4,[],mbk-14-14_1714306501.mp4
42.045006137660394,0.5199999809265137,2,662e59d68d1d64541a7b8d22,2089,608g0_mbk-14-13_1714306501_1714306552_419,2154,,mbk-14-13,42.04419579946646,2024-04-28 12:15:01,608g0,192.87500155961257,419,mbk-14-13_1714306501.mp4,70,608,,2024-04-28 12:15:52.511000,mbk-14-13_1714306501.mp4,[],mbk-14-13_1714306501.mp4
155.49899807273945,2.759000062942505,2,662e59d68d1d64541a7b8d27,2042,614g0_mbk-14-13_1714306501_1714306560_486,2171,,mbk-14-13,152.93897841937198,2024-04-28 12:15:01,614g0,207.3498757800699,486,mbk-14-13_1714306501.mp4,236,614,,2024-04-28 12:16:00.869000,mbk-14-13_1714306501.mp4,[],mbk-14-13_1714306501.mp4
16.768226807227474,3.639000177383423,0,662e58268d1d64541a697b72,2084,426g0_mbk-14-12_1714306501_1714306516_131,2161,,mbk-14-12,14.052734375,2024-04-28 12:15:01,426g0,180.0,131,mbk-14-12_1714306501.mp4,93,426,,2024-04-28 12:15:16.522000,mbk-14-12_1714306501.mp4,[],mbk-14-12_1714306501.mp4
246.17217308123605,24.957000017166138,0,662e58268d1d64541a697b6f,2079,414g0_mbk-14-12_1714306201_1714306499_2397,2166,,mbk-14-12,70.74023902625507,2024-04-28 12:15:01,414g0,173.3455749539934,2397,mbk-14-12_1714306201.mp4,98,414,,2024-04-28 12:14:59.521000,mbk-14-12_1714306201.mp4,[],mbk-14-12_1714306501.mp4
21.0791015625,0.12000012397766113,0,662e58268d1d64541a697b74,2046,490g0_mbk-14-12_1714306501_1714306605_847,2161,,mbk-14-12,21.0791015625,2024-04-28 12:15:01,490g0,180.0,847,mbk-14-12_1714306501.mp4,100,490,,2024-04-28 12:16:45.976000,mbk-14-12_1714306501.mp4,[],mbk-14-12_1714306501.mp4
33.79886309150965,1.5190000534057617,0,662e55ad8d1d64541a4b83bb,2047,216g0_mbk-14-11_1714306501_1714306564_515,2150,,mbk-14-11,33.79886309150965,2024-04-28 12:15:01,216g0,194.03624346792637,515,mbk-14-11_1714306501.mp4,234,216,,2024-04-28 12:16:04.507000,mbk-14-11_1714306501.mp4,[],mbk-14-11_1714306501.mp4
2259.868699259391,7.876999855041504,44,662e55ad8d1d64541a4b876d,2036,233g0_mbk-14-11_1714306501_1714306682_1462,2148,,mbk-14-11,2026.1145698074724,2024-04-28 12:15:01,233g0,191.06313739849492,1462,mbk-14-11_1714306501.mp4,323,233,,2024-04-28 12:18:02.874000,mbk-14-11_1714306501.mp4,[],mbk-14-11_1714306501.mp4
2434.004284323372,11.275999784469604,37,662e55ad8d1d64541a4b8774,2024,234g0_mbk-14-11_1714306501_1714306694_1555,2174,,mbk-14-11,1881.7087821849893,2024-04-28 12:15:01,234g0,194.45136034265457,1555,mbk-14-11_1714306501.mp4,306,234,,2024-04-28 12:18:14.511000,mbk-14-11_1714306501.mp4,[],mbk-14-11_1714306501.mp4
6330.267758283909,23.59500002861023,391,662e5c188d1d64541a948ead,835,259g0_mbk-14-14_1714305901_1714305975_604,1105,,mbk-14-14,2043.6101693722342,2024-04-28 12:10:01,259g0,202.862321176616,604,mbk-14-14_1714305901.mp4,1140,259,,2024-04-28 12:06:15.624000,mbk-14-14_1714305901.mp4,[],mbk-14-14_1714306201.mp4
4221.904522408987,32.47099995613098,7,662e5c188d1d64541a948eb4,1885,293g0_mbk-14-14_1714306201_1714306244_359,2091,,mbk-14-14,1713.8291588303134,2024-04-28 12:10:01,293g0,43.532618481579235,359,mbk-14-14_1714306201.mp4,377,293,,2024-04-28 12:10:44.992000,mbk-14-14_1714306201.mp4,[],mbk-14-14_1714306201.mp4
2322.3445786832585,13.117000102996826,0,662e5c188d1d64541a948eb7,1992,313g0_mbk-14-14_1714306201_1714306244_357,2100,,mbk-14-14,1276.7924016091056,2024-04-28 12:10:01,313g0,178.68610697550207,357,mbk-14-14_1714306201.mp4,238,313,,2024-04-28 12:10:44.752000,mbk-14-14_1714306201.mp4,[],mbk-14-14_1714306201.mp4
2435.1435980845076,11.796000003814697,44,662e5c188d1d64541a948ebb,1681,396g0_mbk-14-14_1714306201_1714306326_1015,1875,,mbk-14-14,2138.387889503383,2024-04-28 12:10:01,396g0,35.36989078385681,1015,mbk-14-14_1714306201.mp4,503,396,,2024-04-28 12:12:06.849000,mbk-14-14_1714306201.mp4,[],mbk-14-14_1714306201.mp4
774.2818993419463,9.756999969482422,0,662e5c188d1d64541a948ec3,2123,438g0_mbk-14-14_1714306201_1714306400_1603,2231,,mbk-14-14,569.3874887632614,2024-04-28 12:10:01,438g0,132.58283589547045,1603,mbk-14-14_1714306201.mp4,241,438,,2024-04-28 12:13:20.348000,mbk-14-14_1714306201.mp4,[],mbk-14-14_1714306201.mp4
3502.7224055468914,24.473000049591064,7,662e5c188d1d64541a948ec0,1819,431g0_mbk-14-14_1714306201_1714306405_1648,1985,,mbk-14-14,2071.8783264907006,2024-04-28 12:10:01,431g0,34.73202076112248,1648,mbk-14-14_1714306201.mp4,442,431,,2024-04-28 12:13:25.948000,mbk-14-14_1714306201.mp4,[],mbk-14-14_1714306201.mp4
2490.7944768893917,15.755000114440918,0,662e59cd8d1d64541a7b1708,2016,361g0_mbk-14-13_1714305901_1714305979_635,2159,,mbk-14-13,1821.209134359974,2024-04-28 12:10:01,361g0,194.44727912660474,635,mbk-14-13_1714305901.mp4,257,361,,2024-04-28 12:06:19.503000,mbk-14-13_1714305901.mp4,[],mbk-14-13_1714306201.mp4
569.8328314011077,5.638000011444092,2,662e59cd8d1d64541a7b170f,2070,366g0_mbk-14-13_1714305901_1714305984_674,2159,,mbk-14-13,415.8190803921689,2024-04-28 12:10:01,366g0,193.6840197522475,674,mbk-14-13_1714305901.mp4,110,366,,2024-04-28 12:06:24.343000,mbk-14-13_1714305901.mp4,[],mbk-14-13_1714306201.mp4
248.83810034537095,1.0,0,662e59cd8d1d64541a7b1721,2075,428g0_mbk-14-13_1714306201_1714306257_457,2152,,mbk-14-13,246.54940761380135,2024-04-28 12:10:01,428g0,184.08561677997488,457,mbk-14-13_1714306201.mp4,51,428,,2024-04-28 12:10:57.230000,mbk-14-13_1714306201.mp4,[],mbk-14-13_1714306201.mp4
442.36071372066175,5.879000186920166,0,662e59cd8d1d64541a7b1720,2063,409g0_mbk-14-13_1714306201_1714306246_371,2143,,mbk-14-13,304.6042507338843,2024-04-28 12:10:01,409g0,174.70585699260002,371,mbk-14-13_1714306201.mp4,84,409,,2024-04-28 12:10:46.512000,mbk-14-13_1714306201.mp4,[],mbk-14-13_1714306201.mp4
99.07316123473444,0.6389999389648438,0,662e59cd8d1d64541a7b1718,2098,405g0_mbk-14-13_1714306201_1714306241_328,2168,,mbk-14-13,98.04796860799728,2024-04-28 12:10:01,405g0,187.54942176826324,328,mbk-14-13_1714306201.mp4,53,405,,2024-04-28 12:10:41.114000,mbk-14-13_1714306201.mp4,[],mbk-14-13_1714306201.mp4
1259.9778168338587,34.59100008010864,0,662e59cd8d1d64541a7b1722,2002,474g0_mbk-14-13_1714306201_1714306350_1205,2145,,mbk-14-13,719.3719419059378,2024-04-28 12:10:01,474g0,175.05045944716088,1205,mbk-14-13_1714306201.mp4,255,474,,2024-04-28 12:12:30.803000,mbk-14-13_1714306201.mp4,[],mbk-14-13_1714306201.mp4
245.94236280048224,1.0,0,662e58018d1d64541a67a494,2051,221g0_mbk-14-12_1714305901_1714305985_690,2187,,mbk-14-12,243.92111250403553,2024-04-28 12:10:01,221g0,183.02724518227996,690,mbk-14-12_1714305901.mp4,72,221,,2024-04-28 12:06:25.501000,mbk-14-12_1714305901.mp4,[],mbk-14-12_1714306201.mp4
2102.232531005853,6.759000062942505,222,662e55958d1d64541a4a4b2e,1455,106g0_mbk-14-11_1714305901_1714305984_674,1665,,mbk-14-11,1710.475092452216,2024-04-28 12:10:01,106g0,185.85501301299112,674,mbk-14-11_1714305901.mp4,798,106,,2024-04-28 12:06:24.342000,mbk-14-11_1714305901.mp4,[],mbk-14-11_1714306201.mp4
8667.83536001303,47.986000061035156,463,662e55958d1d64541a4a4b34,256,170g0_mbk-14-11_1714306201_1714306393_1549,508,,mbk-14-11,712.1217270928017,2024-04-28 12:10:01,170g0,88.96351180529338,1549,mbk-14-11_1714306201.mp4,1105,170,,2024-04-28 12:13:13.591000,mbk-14-11_1714306201.mp4,[],mbk-14-11_1714306201.mp4
323.07001877215737,1.7599999904632568,0,662e55958d1d64541a4a4b37,2047,194g0_mbk-14-11_1714306201_1714306468_2148,2155,,mbk-14-11,273.00046292688046,2024-04-28 12:10:01,194g0,195.16889487121335,2148,mbk-14-11_1714306201.mp4,222,194,,2024-04-28 12:14:28.450000,mbk-14-11_1714306201.mp4,[],mbk-14-11_1714306201.mp4
