is_plate_valid,travel_distance,vehicle_type_confidence,lifetime,ymin,vehicle_type_model,_id,plate_number,xmin,province_confidence,similarized_plate_number,plate_number_confidence,plate_representative_vehicle_image_name,id,car_brand_model,xmax,image_name,purchasing_power,province,camera,travel_displacement,timestamp,count_id,car_brand,travel_trajectory,frame_no,original_video_name,ymax,plate_color_confidence,vehicle_type,car_brand_confidence,plate_number_definition,tracking_id,parent_image_name,plate_color,plate_image_name,timestamp_precise,true_video_name,full_image_names,video_name
False,2.3421223958332575,0.4152473509311676,36.634000062942505,192,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfae2,,136,,,,,6g3_mbk-14-13-vehicle-snapshot_1714313701_1714313737_300,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1021,2024-04-28T21-15-37_FLAG_P_FID_300_OID_6g3_mbk-14-13-vehicle-snapshot_1714313701_1714313737_300.jpg,NA,,mbk-14-13-vehicle-snapshot,2.3421223958332575,2024-04-28 14:15:01,6g3,discard,90.0,300,mbk-14-13-vehicle-snapshot_1714313701.mp4,1433,,other,0.9954403638839722,na,6,2024-04-28T21-15-37_FLAG_P_FID_300_OID_6g3_mbk-14-13-vehicle-snapshot_1714313701_1714313737_300.jpg,,,2024-04-28 14:15:37.634000,mbk-14-13_1714313701.mp4,['2024-04-28T21-15-37_FLAG_P_FID_300_OID_6g3_mbk-14-13-vehicle-snapshot_1714313701_1714313737_300.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
True,4.684244791666515,0.48268041014671326,37.4689998626709,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfae9,สก330,1892,0.905749499797821,ลก330,0.9986976923209481,2024-04-28T21-16-15_FLAG_P_FID_600_OID_4g11_mbk-14-13-vehicle-snapshot_1714313701_1714313775_600.jpg,4g11_mbk-14-13-vehicle-snapshot_1714313701_1714313775_600,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,2199,2024-04-28T21-16-15_FLAG_P_FID_600_OID_4g11_mbk-14-13-vehicle-snapshot_1714313701_1714313775_600.jpg,NA,,mbk-14-13-vehicle-snapshot,4.684244791666515,2024-04-28 14:15:01,4g11,bike,0.0,600,mbk-14-13-vehicle-snapshot_1714313701.mp4,264,0.5694037919067932,other,0.9657245874404907,customer,4,2024-04-28T21-16-15_FLAG_P_FID_600_OID_4g11_mbk-14-13-vehicle-snapshot_1714313701_1714313775_600.jpg,red,,2024-04-28 14:16:15.103000,mbk-14-13_1714313701.mp4,['2024-04-28T21-16-15_FLAG_P_FID_600_OID_4g11_mbk-14-13-vehicle-snapshot_1714313701_1714313775_600.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
False,2.6185724443539424,1.0,37.54900002479553,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfaee,,1012,,,,,2g12_mbk-14-13-vehicle-snapshot_1714313701_1714313850_1200,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1871,2024-04-28T21-17-30_FLAG_P_FID_1200_OID_2g12_mbk-14-13-vehicle-snapshot_1714313701_1714313850_1200.jpg,NA,,mbk-14-13-vehicle-snapshot,2.6185724443539424,2024-04-28 14:15:01,2g12,discard,333.4349488229209,1200,mbk-14-13-vehicle-snapshot_1714313701.mp4,784,,tuktuk,0.9999302625656128,na,2,2024-04-28T21-17-30_FLAG_P_FID_1200_OID_2g12_mbk-14-13-vehicle-snapshot_1714313701_1714313850_1200.jpg,,,2024-04-28 14:17:30.162000,mbk-14-13_1714313701.mp4,['2024-04-28T21-17-30_FLAG_P_FID_1200_OID_2g12_mbk-14-13-vehicle-snapshot_1714313701_1714313850_1200.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
True,22.09553849125893,0.999285876750946,37.46900010108948,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfaf1,สก330,1888,0.9992879033088684,ลก330,0.9998453203546719,2024-04-28T21-18-07_FLAG_P_FID_1500_OID_4g12_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500.jpg,4g12_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,2171,2024-04-28T21-18-07_FLAG_P_FID_1500_OID_4g12_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500.jpg,NA,th-10,mbk-14-13-vehicle-snapshot,22.09553849125893,2024-04-28 14:15:01,4g12,bike,237.99461679191637,1500,mbk-14-13-vehicle-snapshot_1714313701.mp4,262,0.7492533284461417,tuktuk,0.9751991033554077,customer,4,2024-04-28T21-18-07_FLAG_P_FID_1500_OID_4g12_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500.jpg,yellow,,2024-04-28 14:18:07.631000,mbk-14-13_1714313701.mp4,['2024-04-28T21-18-07_FLAG_P_FID_1500_OID_4g12_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
False,7.12328717537366,0.4604378342628479,37.50999999046326,306,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfaeb,,134,,,,,6g4_mbk-14-13-vehicle-snapshot_1714313701_1714313812_900,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1021,2024-04-28T21-16-52_FLAG_P_FID_900_OID_6g4_mbk-14-13-vehicle-snapshot_1714313701_1714313812_900.jpg,NA,,mbk-14-13-vehicle-snapshot,7.12328717537366,2024-04-28 14:15:01,6g4,discard,279.4623222080262,900,mbk-14-13-vehicle-snapshot_1714313701.mp4,1435,,other,0.9995225667953491,na,6,2024-04-28T21-16-52_FLAG_P_FID_900_OID_6g4_mbk-14-13-vehicle-snapshot_1714313701_1714313812_900.jpg,,,2024-04-28 14:16:52.613000,mbk-14-13_1714313701.mp4,['2024-04-28T21-16-52_FLAG_P_FID_900_OID_6g4_mbk-14-13-vehicle-snapshot_1714313701_1714313812_900.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
False,92.58051662154736,0.7146815061569214,37.46900010108948,110,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfaf7,,136,,,,,6g5_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1021,2024-04-28T21-18-07_FLAG_P_FID_1500_OID_6g5_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500.jpg,NA,,mbk-14-13-vehicle-snapshot,92.58051662154736,2024-04-28 14:15:01,6g5,discard,87.82525588538995,1500,mbk-14-13-vehicle-snapshot_1714313701.mp4,1431,,suv,0.9992375373840332,na,6,2024-04-28T21-18-07_FLAG_P_FID_1500_OID_6g5_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500.jpg,,,2024-04-28 14:18:07.631000,mbk-14-13_1714313701.mp4,['2024-04-28T21-18-07_FLAG_P_FID_1500_OID_6g5_mbk-14-13-vehicle-snapshot_1714313701_1714313887_1500.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
False,5.8553059895832575,0.9999890327453613,37.50999999046326,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfafa,,1016,,,,,2g13_mbk-14-13-vehicle-snapshot_1714313701_1714313925_1800,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1874,2024-04-28T21-18-45_FLAG_P_FID_1800_OID_2g13_mbk-14-13-vehicle-snapshot_1714313701_1714313925_1800.jpg,NA,,mbk-14-13-vehicle-snapshot,5.8553059895832575,2024-04-28 14:15:01,2g13,discard,0.0,1800,mbk-14-13-vehicle-snapshot_1714313701.mp4,784,,tuktuk,0.9979890584945679,na,2,2024-04-28T21-18-45_FLAG_P_FID_1800_OID_2g13_mbk-14-13-vehicle-snapshot_1714313701_1714313925_1800.jpg,,,2024-04-28 14:18:45.141000,mbk-14-13_1714313701.mp4,['2024-04-28T21-18-45_FLAG_P_FID_1800_OID_2g13_mbk-14-13-vehicle-snapshot_1714313701_1714313925_1800.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
False,6.306357550021551,0.3528384864330292,37.4689998626709,274,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e862d8d1d64541a2dfafd,,136,,,,,6g6_mbk-14-13-vehicle-snapshot_1714313701_1714313962_2100,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1021,2024-04-28T21-19-22_FLAG_P_FID_2100_OID_6g6_mbk-14-13-vehicle-snapshot_1714313701_1714313962_2100.jpg,NA,,mbk-14-13-vehicle-snapshot,6.306357550021551,2024-04-28 14:15:01,6g6,discard,68.19859051364762,2100,mbk-14-13-vehicle-snapshot_1714313701.mp4,1435,,hatchback,0.9999572038650513,na,6,2024-04-28T21-19-22_FLAG_P_FID_2100_OID_6g6_mbk-14-13-vehicle-snapshot_1714313701_1714313962_2100.jpg,,,2024-04-28 14:19:22.610000,mbk-14-13_1714313701.mp4,['2024-04-28T21-19-22_FLAG_P_FID_2100_OID_6g6_mbk-14-13-vehicle-snapshot_1714313701_1714313962_2100.jpg'],mbk-14-13-vehicle-snapshot_1714313701.mp4
False,1968.6179436044188,0.8370773196220398,73.93999981880188,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e86408d1d64541a2e441c,,658,,,,,82g0_mbk-14-13-vehicle_1714313401_1714313682_2263,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1527,2024-04-28T21-14-42_FLAG_P_FID_2263_OID_82g0_mbk-14-13-vehicle_1714313401_1714313682_2263.jpg,NA,,mbk-14-13-vehicle,1146.6668636265017,2024-04-28 14:15:01,82g0,discard,200.69301789556476,2263,mbk-14-13-vehicle_1714313401.mp4,377,,truck,0.9974243640899658,na,82,2024-04-28T21-14-42_FLAG_P_FID_2263_OID_82g0_mbk-14-13-vehicle_1714313401_1714313682_2263.jpg,,,2024-04-28 14:14:42.927000,mbk-14-13_1714313401.mp4,['2024-04-28T21-14-42_FLAG_P_FID_2263_OID_82g0_mbk-14-13-vehicle_1714313401_1714313682_2263.jpg'],mbk-14-13-vehicle_1714313701.mp4
True,4623.2195924688485,0.7567989826202393,85.45700001716614,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e86408d1d64541a2e441f,4ย8721,777,0.5005585551261902,4ย8721,0.6948583768202153,2024-04-28T21-15-57_FLAG_P_FID_460_OID_83g0_mbk-14-13-vehicle_1714313701_1714313757_460.jpg,83g0_mbk-14-13-vehicle_1714313701_1714313757_460,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1239,2024-04-28T21-15-57_FLAG_P_FID_460_OID_83g0_mbk-14-13-vehicle_1714313701_1714313757_460.jpg,NA,,mbk-14-13-vehicle,1155.7846025326012,2024-04-28 14:15:01,83g0,toyota,199.90374953730785,460,mbk-14-13-vehicle_1714313701.mp4,365,-0.03283149991480726,other,0.7506291270256042,customer,83,2024-04-28T21-15-57_FLAG_P_FID_460_OID_83g0_mbk-14-13-vehicle_1714313701_1714313757_460.jpg,white,,2024-04-28 14:15:57.627000,mbk-14-13_1714313701.mp4,['2024-04-28T21-15-57_FLAG_P_FID_460_OID_83g0_mbk-14-13-vehicle_1714313701_1714313757_460.jpg'],mbk-14-13-vehicle_1714313701.mp4
True,2753.343819300911,0.6722577214241028,68.22099995613098,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e86408d1d64541a2e4422,ทฐ4492,728,0.9674420952796936,ทฐ4492,0.8484008213994543,2024-04-28T21-16-14_FLAG_P_FID_599_OID_90g0_mbk-14-13-vehicle_1714313701_1714313774_599.jpg,90g0_mbk-14-13-vehicle_1714313701_1714313774_599,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1189,2024-04-28T21-16-14_FLAG_P_FID_599_OID_90g0_mbk-14-13-vehicle_1714313701_1714313774_599.jpg,NA,th-10,mbk-14-13-vehicle,780.6903871151804,2024-04-28 14:15:01,90g0,ford,195.30788417381254,599,mbk-14-13-vehicle_1714313701.mp4,337,0.7586966507866904,other,0.771854817867279,customer,90,2024-04-28T21-16-14_FLAG_P_FID_599_OID_90g0_mbk-14-13-vehicle_1714313701_1714313774_599.jpg,red,,2024-04-28 14:16:14.983000,mbk-14-13_1714313701.mp4,['2024-04-28T21-16-14_FLAG_P_FID_599_OID_90g0_mbk-14-13-vehicle_1714313701_1714313774_599.jpg'],mbk-14-13-vehicle_1714313701.mp4
False,1131.1184029531432,0.9740979075431824,20.513999938964844,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e86408d1d64541a2e4425,31118,667,0.9899170994758606,31118,0.7714173725235494,2024-04-28T21-17-30_FLAG_P_FID_1206_OID_98g0_mbk-14-13-vehicle_1714313701_1714313850_1206.jpg,98g0_mbk-14-13-vehicle_1714313701_1714313850_1206,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1515,2024-04-28T21-17-30_FLAG_P_FID_1206_OID_98g0_mbk-14-13-vehicle_1714313701_1714313850_1206.jpg,NA,,mbk-14-13-vehicle,901.4980921416271,2024-04-28 14:15:01,98g0,discard,199.42352069705456,1206,mbk-14-13-vehicle_1714313701.mp4,367,0.4729835249049626,taxi,0.7801746129989624,customer,98,2024-04-28T21-17-30_FLAG_P_FID_1206_OID_98g0_mbk-14-13-vehicle_1714313701_1714313850_1206.jpg,red,,2024-04-28 14:17:30.921000,mbk-14-13_1714313701.mp4,['2024-04-28T21-17-30_FLAG_P_FID_1206_OID_98g0_mbk-14-13-vehicle_1714313701_1714313850_1206.jpg'],mbk-14-13-vehicle_1714313701.mp4
False,2501.6765451155707,0.7395974397659302,100.57200002670288,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e86408d1d64541a2e4428,,686,,,,,102g0_mbk-14-13-vehicle_1714313701_1714313934_1877,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1559,2024-04-28T21-18-54_FLAG_P_FID_1877_OID_102g0_mbk-14-13-vehicle_1714313701_1714313934_1877.jpg,NA,,mbk-14-13-vehicle,1327.9999212440296,2024-04-28 14:15:01,102g0,discard,198.08344538304866,1877,mbk-14-13-vehicle_1714313701.mp4,409,,pickup,0.9894666075706482,na,102,2024-04-28T21-18-54_FLAG_P_FID_1877_OID_102g0_mbk-14-13-vehicle_1714313701_1714313934_1877.jpg,,,2024-04-28 14:18:54.738000,mbk-14-13_1714313701.mp4,['2024-04-28T21-18-54_FLAG_P_FID_1877_OID_102g0_mbk-14-13-vehicle_1714313701_1714313934_1877.jpg'],mbk-14-13-vehicle_1714313701.mp4
False,13.706919898702449,0.7871967554092407,36.634000062942505,2,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e80188d1d64541afac9cf,,303,,,,,2g2_mbk-14-12-vehicle-snapshot_1714313701_1714313737_300,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1268,2024-04-28T21-15-37_FLAG_P_FID_300_OID_2g2_mbk-14-12-vehicle-snapshot_1714313701_1714313737_300.jpg,NA,,mbk-14-12-vehicle-snapshot,13.706919898702449,2024-04-28 14:15:01,2g2,discard,199.98310652189977,300,mbk-14-12-vehicle-snapshot_1714313701.mp4,552,,taxi,0.9965596795082092,na,2,2024-04-28T21-15-37_FLAG_P_FID_300_OID_2g2_mbk-14-12-vehicle-snapshot_1714313701_1714313737_300.jpg,,,2024-04-28 14:15:37.634000,mbk-14-12_1714313701.mp4,['2024-04-28T21-15-37_FLAG_P_FID_300_OID_2g2_mbk-14-12-vehicle-snapshot_1714313701_1714313737_300.jpg'],mbk-14-12-vehicle-snapshot_1714313701.mp4
False,391.04502251634324,0.918120801448822,148.07799983024597,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e80188d1d64541afac9ce,,315,,,,,2g1_mbk-14-12-vehicle-snapshot_1714313401_1714313698_2400,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1280,2024-04-28T21-14-58_FLAG_P_FID_2400_OID_2g1_mbk-14-12-vehicle-snapshot_1714313401_1714313698_2400.jpg,NA,,mbk-14-12-vehicle-snapshot,391.04502251634324,2024-04-28 14:15:01,2g1,discard,20.877364133579103,2400,mbk-14-12-vehicle-snapshot_1714313401.mp4,545,,taxi,0.9922777414321899,na,2,2024-04-28T21-14-58_FLAG_P_FID_2400_OID_2g1_mbk-14-12-vehicle-snapshot_1714313401_1714313698_2400.jpg,,,2024-04-28 14:14:58.162000,mbk-14-12_1714313401.mp4,['2024-04-28T21-14-58_FLAG_P_FID_2400_OID_2g1_mbk-14-12-vehicle-snapshot_1714313401_1714313698_2400.jpg'],mbk-14-12-vehicle-snapshot_1714313701.mp4
False,47.20698608317721,0.9976192116737366,37.50999999046326,154,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e80188d1d64541afac9d4,,280,,,,,2g3_mbk-14-12-vehicle-snapshot_1714313701_1714313812_900,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,767,2024-04-28T21-16-52_FLAG_P_FID_900_OID_2g3_mbk-14-12-vehicle-snapshot_1714313701_1714313812_900.jpg,NA,,mbk-14-12-vehicle-snapshot,47.20698608317721,2024-04-28 14:15:01,2g3,discard,203.38522105721373,900,mbk-14-12-vehicle-snapshot_1714313701.mp4,683,,taxi,0.9996542930603027,na,2,2024-04-28T21-16-52_FLAG_P_FID_900_OID_2g3_mbk-14-12-vehicle-snapshot_1714313701_1714313812_900.jpg,,,2024-04-28 14:16:52.614000,mbk-14-12_1714313701.mp4,['2024-04-28T21-16-52_FLAG_P_FID_900_OID_2g3_mbk-14-12-vehicle-snapshot_1714313701_1714313812_900.jpg'],mbk-14-12-vehicle-snapshot_1714313701.mp4
False,2.3421223958333712,0.6076990962028503,37.50999999046326,0,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e80188d1d64541afac9d6,,381,,,,,2g4_mbk-14-12-vehicle-snapshot_1714313701_1714313887_1500,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,1336,2024-04-28T21-18-07_FLAG_P_FID_1500_OID_2g4_mbk-14-12-vehicle-snapshot_1714313701_1714313887_1500.jpg,NA,,mbk-14-12-vehicle-snapshot,2.3421223958333712,2024-04-28 14:15:01,2g4,discard,90.0,1500,mbk-14-12-vehicle-snapshot_1714313701.mp4,526,,sedan,0.9967124462127686,na,2,2024-04-28T21-18-07_FLAG_P_FID_1500_OID_2g4_mbk-14-12-vehicle-snapshot_1714313701_1714313887_1500.jpg,,,2024-04-28 14:18:07.593000,mbk-14-12_1714313701.mp4,['2024-04-28T21-18-07_FLAG_P_FID_1500_OID_2g4_mbk-14-12-vehicle-snapshot_1714313701_1714313887_1500.jpg'],mbk-14-12-vehicle-snapshot_1714313701.mp4
False,0.0,0.973109781742096,0.6779999732971191,808,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e7df28d1d64541ae820e9,,264,,,,,4g8_mbk-14-11-vehicle-snapshot_1714313701_1714313701_0,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,390,2024-04-28T21-15-01_FLAG_P_FID_0_OID_4g8_mbk-14-11-vehicle-snapshot_1714313701_1714313701_0.jpg,NA,,mbk-14-11-vehicle-snapshot,0.0,2024-04-28 14:15:01,4g8,discard,0.0,0,mbk-14-11-vehicle-snapshot_1714313701.mp4,1433,,other,0.9999356269836426,na,4,2024-04-28T21-15-01_FLAG_P_FID_0_OID_4g8_mbk-14-11-vehicle-snapshot_1714313701_1714313701_0.jpg,,,2024-04-28 14:15:01,mbk-14-11_1714313701.mp4,['2024-04-28T21-15-01_FLAG_P_FID_0_OID_4g8_mbk-14-11-vehicle-snapshot_1714313701_1714313701_0.jpg'],mbk-14-11-vehicle-snapshot_1714313701.mp4
False,3.51318359375,0.9402344226837158,37.46900010108948,812,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e7df28d1d64541ae820ea,,264,,,,,4g9_mbk-14-11-vehicle-snapshot_1714313701_1714313775_600,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,390,2024-04-28T21-16-15_FLAG_P_FID_600_OID_4g9_mbk-14-11-vehicle-snapshot_1714313701_1714313775_600.jpg,NA,,mbk-14-11-vehicle-snapshot,3.51318359375,2024-04-28 14:15:01,4g9,discard,90.0,600,mbk-14-11-vehicle-snapshot_1714313701.mp4,1431,,other,0.9999545812606812,na,4,2024-04-28T21-16-15_FLAG_P_FID_600_OID_4g9_mbk-14-11-vehicle-snapshot_1714313701_1714313775_600.jpg,,,2024-04-28 14:16:15.104000,mbk-14-11_1714313701.mp4,['2024-04-28T21-16-15_FLAG_P_FID_600_OID_4g9_mbk-14-11-vehicle-snapshot_1714313701_1714313775_600.jpg'],mbk-14-11-vehicle-snapshot_1714313701.mp4
False,5.237144888707986,0.9234381318092346,37.4689998626709,812,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e7df28d1d64541ae820ef,,264,,,,,4g10_mbk-14-11-vehicle-snapshot_1714313701_1714313850_1200,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,390,2024-04-28T21-17-30_FLAG_P_FID_1200_OID_4g10_mbk-14-11-vehicle-snapshot_1714313701_1714313850_1200.jpg,NA,,mbk-14-11-vehicle-snapshot,5.237144888707986,2024-04-28 14:15:01,4g10,discard,26.565051177077155,1200,mbk-14-11-vehicle-snapshot_1714313701.mp4,1426,,other,0.9996638298034668,na,4,2024-04-28T21-17-30_FLAG_P_FID_1200_OID_4g10_mbk-14-11-vehicle-snapshot_1714313701_1714313850_1200.jpg,,,2024-04-28 14:17:30.083000,mbk-14-11_1714313701.mp4,['2024-04-28T21-17-30_FLAG_P_FID_1200_OID_4g10_mbk-14-11-vehicle-snapshot_1714313701_1714313850_1200.jpg'],mbk-14-11-vehicle-snapshot_1714313701.mp4
False,1.1710611979166288,0.9596697688102722,37.509000062942505,810,vehicle-type/default-surveillance/all_all-bidirectional_vehicle-type_2.1.1_efficientnetb4_v1.1.0_vom-pc_epoch-28_val-loss-0.1210_val-acc-0.9747.h5,662e7df28d1d64541ae820f2,,264,,,,,4g11_mbk-14-11-vehicle-snapshot_1714313701_1714313924_1800,car-brand-classifier/default-surveillance/all-racha-classes_all-bidirectional_vehicle-brand_2.0.3_efficientnetb4_v1.0.0_epoch-44_val-loss-0.1539_val-acc-0.9620.h5,385,2024-04-28T21-18-44_FLAG_P_FID_1800_OID_4g11_mbk-14-11-vehicle-snapshot_1714313701_1714313924_1800.jpg,NA,,mbk-14-11-vehicle-snapshot,1.1710611979166288,2024-04-28 14:15:01,4g11,discard,180.0,1800,mbk-14-11-vehicle-snapshot_1714313701.mp4,1428,,other,0.9998069405555725,na,4,2024-04-28T21-18-44_FLAG_P_FID_1800_OID_4g11_mbk-14-11-vehicle-snapshot_1714313701_1714313924_1800.jpg,,,2024-04-28 14:18:44.982000,mbk-14-11_1714313701.mp4,['2024-04-28T21-18-44_FLAG_P_FID_1800_OID_4g11_mbk-14-11-vehicle-snapshot_1714313701_1714313924_1800.jpg'],mbk-14-11-vehicle-snapshot_1714313701.mp4
